角色代号,中文角色名,语音文件名/句ID,台词文本
mur,mur,mur201_022,そ、そうか。ならばよいのだ
mur,mur,mur201_023,吾輩もご主人と一緒におるのは嫌いではないからのう
mur,mur,mur201_024,芳乃はようやく呪いの重圧から逃れたのだ
mur,mur,mur201_025,些細なこととはいえ、不安を抱かせるようなことを告げていいものかどうか……
mur,mur,mur201_026,安晴ならば薄々は気付いておるはずだ
mur,mur,mur201_027,毎日祝詞をあげなければならぬと言われた時点で、おおよその察しはついておろう
mur,mur,mur202_001,ん？妙な気配がすると思えば、茉子ではないか、天井裏で何をしておるのだ？
mur,mur,mur202_002,なんじゃ？一体どうしたのだ？
mur,mur,mur203_001,おはよう、ご主人
mur,mur,mur203_002,まだ眠そうじゃのう
mur,mur,mur203_003,そう言えば、茉子の代わりに色々しておったな
mur,mur,mur203_004,茉子の姿がないな
mur,mur,mur203_006,この様子じゃと掃除もまだのようだな。今日は来ておらんのではないか？
mur,mur,mur203_007,それどころか、遅刻自体が初めてだ
mur,mur,mur203_008,常陸家の者は代々生真面目に朝武家に仕えておる者ばかりじゃよ
mur,mur,mur203_009,本人から聞いたのか？
mur,mur,mur203_010,その心配は無用だぞ。知っておるのは当事者の常陸家、朝武家を除いても片手で数えられる程度
mur,mur,mur203_011,芳乃が茉子に嫌がらせをしておると思うか？
mur,mur,mur203_012,大抵の者は、あの例の言い伝えの事実も知らんしな
mur,mur,mur203_013,とはいえ、正直に言えば……色々と苦労しておる時期もあった
mur,mur,mur203_014,だが昔のことだ。朝武家に対する献身の甲斐あって、その話は禁句になり、町の記憶からも薄れていった
mur,mur,mur203_015,おそらくな。茉子だけでなく、代々常陸家の者には吾輩の姿が見えておった
mur,mur,mur203_016,もうよそう、ご主人。全ては終わった話だ
mur,mur,mur203_017,ぐっすり眠っておるのではないか？
mur,mur,mur203_018,家事をせぬ日などなかったからな。身体が今までの疲れを取ろうとしておるのかもしれん
mur,mur,mur203_019,祟り神に加えて、野犬にでも襲われたりしてみろ。たまったものではないぞ
mur,mur,mur203_020,しかし……
mur,mur,mur203_021,随分となついておるのう。少なくとも野犬ではなさそうだ
mur,mur,mur203_022,ほう、随分とご主人になついておるのう
mur,mur,mur203_023,この暴れっぷり。どうやらご主人が預かるのが、一番よさそうじゃな
mur,mur,mur203_024,安晴と芳乃であれば、まあ大丈夫であろう
mur,mur,mur203_025,少なくとも、動物嫌いという話は聞いたことがない
mur,mur,mur203_026,拾ったときは、かなり元気だったのだがな
mur,mur,mur203_027,吾輩にはションボリしておるようにも見えるがのう
mur,mur,mur203_028,動物はその手の気配に鋭いとも聞く。見えておっても不思議ではないかもしれぬ
mur,mur,mur203_029,しかし、こやつもしや……ジー……
mur,mur,mur203_030,腹を空かせておるのではないか？
mur,mur,mur203_031,まだ来ておらんのか？
mur,mur,mur203_032,ふむ……湯浴みが嫌いなのかのう？
mur,mur,mur203_033,やはり野犬ではなさそうじゃな
mur,mur,mur203_034,ほう、これはまた……真昼間からやるもんじゃのう
mur,mur,mur203_035,それで、一体何がどうなっておるのだ？
mur,mur,mur203_036,おそらく、まだ残っていた穢れであろうな……
mur,mur,mur203_037,身体を洗われておる最中に、人間の姿に戻ったというわけじゃな
mur,mur,mur203_038,それなのだが……
mur,mur,mur203_039,すまん！芳乃と茉子には隠していることがあったのだ
mur,mur,mur203_040,いや、再びと言うよりも……新たに起きたと考えるべきであろう
mur,mur,mur203_041,耳が生えることはあっても、身体ごと犬になったのは初めてのことじゃからな
mur,mur,mur203_042,それは……人を呪わば穴二つというものかもしれぬな
mur,mur,mur203_043,憑代に封印された怨みは、首を斬り落とされた怨みだ。それを呪術で制御しておった
mur,mur,mur203_044,しかし、その制御をする者がおらぬとなれば……怨みはその血を引き継ぐ、常陸家の者を襲う
mur,mur,mur203_045,呪いとは……そういうものなのだ
mur,mur,mur203_046,祟り神を祓うようにはいかん
mur,mur,mur203_047,獣と接触した時に、何か思念を感じなかったか？呪いを解く手がかりになるような、何かを
mur,mur,mur203_048,となると……うーむ。すまん、吾輩ではよくわからぬ
mur,mur,mur203_049,なんじゃと？
mur,mur,mur203_050,そ、そうなのか……すまん……吾輩、少々先走ってしまったようだ
mur,mur,mur203_052,ハッキリ答えぬか！
mur,mur,mur203_054,恋について考えておると、祟り神が反応……するものなのか？
mur,mur,mur203_055,獣が……誰かを好きになりたいと、伝えてきたのか？
mur,mur,mur203_056,吾輩の予想はすでに外れておるからのう
mur,mur,mur203_057,……わかった
mur,mur,mur203_058,だがその前に一つ確認をしておきたいのだ、茉子
mur,mur,mur203_059,獣の意思は“恋をしたい”、“好きになりたい”と言っておったのだな？
mur,mur,mur203_060,であれば、獣が反応したのは恋の感情ではなく“誰かを好きになりたい”という欲求に対してではないか？
mur,mur,mur203_061,獣が恋をしておったのならば、茉子が感じた“好きになりたい”という意思はいささか妙だ
mur,mur,mur203_062,細かい事情までは分からぬが、獣は恋というものを知りたいと思っておる
mur,mur,mur203_063,そして折り悪く“恋をしたい”と願う茉子が現れる
mur,mur,mur203_064,呪いというよりは……“取り憑かれた”と言うべきかもしれぬな
mur,mur,mur203_065,普通なら、憑依されてもこんなことにはならぬが、獣の力が強すぎる。ゆえに――
mur,mur,mur203_066,そこについては問題ない。取り憑かれるということは、茉子の魂と獣の魂が繋がっておるということだ
mur,mur,mur203_067,茉子が恋をすれば、自然と獣も恋を知ることになる。つまり――
mur,mur,mur203_068,その欲求に従って、恋をすればよいのだ！
mur,mur,mur204_001,なーにをしておるのだ、ご主人
mur,mur,mur204_002,ぶらじゃーを手にして感慨深そうに……吾輩、正直引いておるぞ
mur,mur,mur204_003,そうか、また犬になってしまったか
mur,mur,mur204_004,……吾輩は、正直ご主人が変態でも驚かぬがな
mur,mur,mur204_005,むしろ、さもありなん？
mur,mur,mur204_006,ご主人が変態かどうかはおいておくとして
mur,mur,mur204_007,子犬になることがわかってしまった以上、茉子は大人しくしておる方がよいのではないか？
mur,mur,mur204_008,まあ、引きこもっておっては、恋ができぬのも事実だ
mur,mur,mur204_009,……それは、どういう根拠で言っておるのだ？
mur,mur,mur204_010,ふむ……人を犬の姿にするなど、いくら獣が強力な力を有していても簡単ではないはず
mur,mur,mur204_011,加えて憑代は清められ、その力も以前より弱まっておる
mur,mur,mur204_012,となれば……一日に一度きりというのも、あり得ない話ではないかもしれんな
mur,mur,mur204_013,それにだな、そんなに頻繁に犬になっておっては恋など出来ぬ
mur,mur,mur204_014,まあ全て“かもしれぬ”だがな
mur,mur,mur204_015,ともかく吾輩は、念のために憑代を監視してみよう。もしかすると、何か反応を示すかもしれんからな
mur,mur,mur204_016,……本当に大丈夫か、ご主人？
mur,mur,mur204_017,やはり帰ってきておったのか
mur,mur,mur204_018,ご主人の気配が移動したことに気付いてな
mur,mur,mur204_019,もしや何かが起きたのかと思い、駆け付けたのだ
mur,mur,mur204_020,その頃であれば、間違いなく本殿で憑代の監視を行っておった
mur,mur,mur204_021,だが残念ながら、反応は何もなかった
mur,mur,mur204_022,現状ではやはり、呪いを解く手がかりは“恋”であろうな
mur,mur,mur204_023,ふむ……試してみる価値はあると思うぞ
mur,mur,mur204_024,代役であろうと、茉子の楽しむ気持ちが伝わればあるいは……。淡い期待ではあるが、無意味とは思わぬ
mur,mur,mur204_025,一度、試しにでーとをしてみてはどうなのだ、茉子よ？
mur,mur,mur204_026,なんじゃ？気が向かぬのか？
mur,mur,mur204_027,その気持ちは理解できるが、別に弄べと言っておるわけではない
mur,mur,mur204_028,それにだな、もし本当に好きな者ができた時はどうするのだ
mur,mur,mur204_029,その男を利用するために好きになったのかもしれないと、自分を責めていては告白もできまい
mur,mur,mur204_030,そうなれば、一生このままかもしれんのだぞ？
mur,mur,mur204_031,ここまでハッキリ拒絶されるとは……
mur,mur,mur204_032,一体何をしたのだ、変態よ。ああいや、ご主人よ
mur,mur,mur204_033,やはり心当たりがあるのではないか、顔に出ておるぞ
mur,mur,mur204_034,加害者が事故と言い張ってものう
mur,mur,mur204_035,とはいえ真面目な話、悪い案ではないと思うぞ、吾輩
mur,mur,mur204_036,事情を知っておるご主人が相手であれば気兼ねの必要はないであろう
mur,mur,mur204_037,ふむ……
mur,mur,mur204_038,もしや、本気でご主人のことを嫌っておるのか？２人で出かけるのも嫌なほどに
mur,mur,mur204_039,ではやはり問題はないな
mur,mur,mur204_040,とにかく、嫌でないなら、でーとをしてみるのだ！よいな？
mur,mur,mur204_041,ご主人とのでーとに苦痛を感じるのならば、そう言えばよい
mur,mur,mur204_042,それぐらい嫌いであれば、でーとをしても意味がないであろうからな
